qid,num_rel,num_methods_hit_any,num_methods_hit_all,high_concordance_any,low_concordance_any,k,bge.txt_hit_any,bge.txt_hit_all,bge.txt_rel_in_topk,bge.txt_first_hit_rank,bm25.txt_hit_any,bm25.txt_hit_all,bm25.txt_rel_in_topk,bm25.txt_first_hit_rank,bm25_e5_rerank.txt_hit_any,bm25_e5_rerank.txt_hit_all,bm25_e5_rerank.txt_rel_in_topk,bm25_e5_rerank.txt_first_hit_rank,e5.txt_hit_any,e5.txt_hit_all,e5.txt_rel_in_topk,e5.txt_first_hit_rank,hybrid_rrf_bm25_e5.txt_hit_any,hybrid_rrf_bm25_e5.txt_hit_all,hybrid_rrf_bm25_e5.txt_rel_in_topk,hybrid_rrf_bm25_e5.txt_first_hit_rank
c8586d49-5c0d-4119-b792-660b8298bb38,2,5,4,True,False,10,True,True,2,2,True,False,1,1,True,True,2,4,True,True,2,4,True,True,2,1
c8bc693c-b00a-4ca7-b75b-d387cef1583c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
c8c0035b-555a-415e-a785-5cefee67a5e5,2,5,4,True,False,10,True,True,2,5,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
c8e8b75e-0c17-4189-85c6-2a37c93dde73,2,5,4,True,False,10,True,True,2,1,True,False,1,5,True,True,2,1,True,True,2,1,True,True,2,1
c8f2cbe2-042e-4c4a-bc78-045a59a4d903,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
c91805b6-eaed-4d7d-a373-c51b9ce32487,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,3,True,False,1,4,True,False,1,1
c96feb3e-eaa7-489f-8cc2-9ec31f4a44bf,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
c97153c6-44c4-463e-b475-f91bde5c0870,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
c9a4c4e6-95f2-4ca4-a38c-a93ab84aeffe,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
c9b63778-a1aa-4a91-a654-7e128ebf3aa4,2,2,0,False,False,10,False,False,0,,False,False,0,,True,False,1,8,False,False,0,,True,False,1,2
c9dc183c-4071-4f17-a398-aba5d6d75880,2,4,1,True,False,10,True,False,1,6,False,False,0,,True,False,1,7,True,False,1,7,True,True,2,4
c9e1a418-99a5-470d-b007-c53e88a92167,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
ca4eac8c-904f-4261-850a-ed2cb76822b2,2,4,0,True,False,10,True,False,1,3,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,5
ca5bbd96-68fc-4331-939f-bd4991f9a281,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cafc6079-d3b3-49cf-9db7-4e9ee597f057,2,5,3,True,False,10,True,False,1,1,True,False,1,2,True,True,2,2,True,True,2,2,True,True,2,1
cb11f414-3d38-469a-b63a-2a2e00a6eb65,2,5,1,True,False,10,True,False,1,5,True,False,1,4,True,False,1,1,True,False,1,1,True,True,2,2
cb2ea04a-c954-47f1-b3f0-38046fc3eaf3,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cb5762e2-24fd-462d-b8bc-584516699c93,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,4,True,True,2,4,True,True,2,2
cbc6c4c2-003b-4538-9bef-6b1378d72f2c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cbcd731a-ae92-4e2d-8d06-57d1cb048d3e,2,5,3,True,False,10,True,True,2,3,True,True,2,1,True,False,1,4,True,False,1,4,True,True,2,1
ccb769f2-ded5-4852-958f-682d967091c7,2,5,1,True,False,10,True,False,1,1,True,True,2,3,True,False,1,1,True,False,1,1,True,False,1,2
ccbf95cd-539e-41a5-8fbf-11d94e932735,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
cd0569e4-98d4-4c70-9671-00f8a959ee46,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cd1ad028-9d1d-4a76-8320-1b7797fb4973,2,5,2,True,False,10,True,False,1,2,True,True,2,2,True,False,1,3,True,False,1,3,True,True,2,1
cd505d52-8e9c-49b3-bb5b-162af4d8e6b5,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cd52cc4d-9859-4563-b85f-38f2a4ca50c8,2,0,0,False,True,10,False,False,0,,False,False,0,,False,False,0,,False,False,0,,False,False,0,
cd8e6da9-8f50-4269-b9ec-c0f87373f3e0,2,5,3,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1
cdb9595d-71e3-4e5f-b45d-14df1e836e28,2,5,4,True,False,10,True,True,2,1,True,False,1,6,True,True,2,2,True,True,2,2,True,True,2,1
cdf4b954-d75c-4abc-9ae3-1929d15e4679,2,5,4,True,False,10,True,False,1,2,True,True,2,1,True,True,2,7,True,True,2,7,True,True,2,1
ce0ae8e2-eec2-4f92-91f4-1cc34bbe560e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
ce365cbe-1df4-4581-95e0-83a56645c951,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
ce60fc4f-36b2-4047-911a-300b7c39632f,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
ce7fec8d-f54c-4a1b-ad8a-89679dc85f4d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
ce992a56-00e3-484d-a93a-fc62e2e5ce14,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cef9a20c-2159-40cf-b492-667cb1ea885a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cf4938f4-bba1-4270-ae6a-4f01a886d3e5,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cf567f82-fe9e-4435-9084-a97b485cc94e,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
cf6b049d-7264-4ec9-9403-34b98a33a9ec,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cf93d090-aafe-4726-b32b-6db6f61ea37a,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
cfac4386-05d5-4a7e-9368-05b220f8b7ad,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
cff2e375-6b5a-4350-8fc2-2068c3964072,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d00081a1-b4d0-4671-bb0e-5f8d0764b441,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d00ec9fa-57e2-46ff-85e1-6450a21c2675,2,5,3,True,False,10,True,False,1,1,True,True,2,5,True,True,2,1,True,False,1,1,True,True,2,1
d03c3730-25a0-42df-a036-3b7250e932af,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d03d8a6f-d7dc-48b3-be32-03dcdaa6d236,2,5,4,True,False,10,True,True,2,2,True,False,1,5,True,True,2,1,True,True,2,1,True,True,2,1
d0516ed1-17fa-453e-9b2b-953993cd6829,2,4,1,True,False,10,False,False,0,,True,False,1,6,True,False,1,9,True,False,1,9,True,True,2,2
d05c8cf3-0066-4266-9a62-ac6c430fc46d,2,5,1,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
d063a2f5-d531-4817-ac93-a9b48ea7b066,2,5,5,True,False,10,True,True,2,2,True,True,2,4,True,True,2,1,True,True,2,1,True,True,2,3
d094304c-f0a9-47d8-b2e3-a1c53a872c2a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d0ab036b-9151-445b-866c-d2dec491d338,2,5,2,True,False,10,True,False,1,1,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,2
d0bd9916-e3f2-4d11-8c2f-41a936ee3eaa,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d0c7b739-c96c-4a89-98c5-54b89ceb9d0a,2,5,4,True,False,10,True,True,2,1,True,False,1,4,True,True,2,5,True,True,2,6,True,True,2,1
d11f184e-2782-4aa2-9767-98b97631be23,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d1252988-7709-4ed6-81c1-22f03258f917,2,5,1,True,False,10,True,True,2,1,True,False,1,9,True,False,1,1,True,False,1,1,True,False,1,1
d1579f34-a54a-4f3a-b0fd-cc3fec81669b,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
d180040e-8bef-4095-9674-8fb69ced6de4,2,5,1,True,False,10,True,True,2,1,True,False,1,4,True,False,1,1,True,False,1,1,True,False,1,2
d18ad3d6-8545-465e-85de-687eeeafeaf0,2,4,1,True,False,10,True,False,1,10,False,False,0,,True,False,1,2,True,False,1,2,True,True,2,1
d1b1d492-b1c1-4633-8f1f-bca05f6c5c9c,2,2,2,False,False,10,False,False,0,,True,True,2,4,False,False,0,,False,False,0,,True,True,2,2
d1ce2910-197e-4d22-be7f-69f721b93b5a,2,5,3,True,False,10,True,False,1,1,True,False,1,9,True,True,2,1,True,True,2,1,True,True,2,2
d1da348a-3434-49ea-a34c-e055d8184687,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d1e932dc-e469-408c-845b-daa5e287f3f8,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d1ea3d6b-f294-448d-a546-8a18821c1094,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
d22c87b3-0e1a-4d6d-bc34-ea78c9802979,2,4,0,True,False,10,False,False,0,,True,False,1,8,True,False,1,1,True,False,1,1,True,False,1,2
d26d5763-0090-4851-95c4-eb310bbc352d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d2c1db57-51d6-4461-9ddd-fc5aea2d6c93,2,5,3,True,False,10,True,False,1,1,True,False,1,7,True,True,2,2,True,True,2,2,True,True,2,1
d2c2fc9a-ca62-45d2-a6e7-97c29e4643df,2,5,0,True,False,10,True,False,1,1,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,2
d3081a89-a743-474c-a4e0-5acdc8a8462a,2,5,4,True,False,10,True,True,2,1,True,False,1,4,True,True,2,1,True,True,2,1,True,True,2,1
d30c3d6c-f6e2-4f48-8432-14819ba97c3c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d366aa95-7c35-4d09-a130-ace52c244389,2,5,5,True,False,10,True,True,2,3,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
d3723bed-8976-4526-a5ee-1aaa85f73fbe,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d37a6ba3-dd84-4113-9ea2-d50b289b2709,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d3968a68-d6bc-4db5-a4cf-14284c3f50be,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d3b6b1c6-5bc5-4fd2-bb43-4b8b2a4dda4b,2,5,4,True,False,10,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d3d710aa-95f1-4e48-87ef-bb1334bfed78,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d3fa9012-c49a-4142-8cfb-8691dfc9850d,2,5,0,True,False,10,True,False,1,4,True,False,1,4,True,False,1,2,True,False,1,2,True,False,1,1
d455b11b-0ef6-4460-92d9-e0f293a6277c,2,5,1,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1
d475c747-4f80-4d78-9d6f-222f7fd13b0c,2,5,0,True,False,10,True,False,1,3,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,3
d4b4a27d-eb45-43ef-bed4-9db01b2b3f92,2,4,0,True,False,10,True,False,1,2,False,False,0,,True,False,1,4,True,False,1,8,True,False,1,2
d4b93963-41ed-40e6-aca0-7c688d996e16,2,5,0,True,False,10,True,False,1,8,True,False,1,1,True,False,1,5,True,False,1,5,True,False,1,1
d50964e8-45de-44b9-ab58-797a29cb35b2,2,5,4,True,False,10,True,True,2,3,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
d51b6d69-ba11-45f7-bbe8-cf8f635f53ee,2,3,0,False,False,10,False,False,0,,True,False,1,9,True,False,1,10,False,False,0,,True,False,1,1
d528210c-b474-4b0c-8196-02842ea5c40d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
d53001a4-d090-4dfc-9327-5d72163f5be7,2,4,3,True,False,10,True,False,1,4,True,True,2,1,True,True,2,6,False,False,0,,True,True,2,1
d58a15b5-9d6b-474e-8351-117b0d87e39b,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
d598df42-c8a4-46d3-9a10-0584c989a9ad,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
d6249b91-126b-4c37-916a-b334d0330101,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
d65270d8-c61b-4b27-88ae-03d7c9b96456,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d65f3fef-c28f-48fe-809a-0343f949d541,2,5,1,True,False,10,True,False,1,10,True,False,1,3,True,False,1,5,True,False,1,5,True,True,2,1
d660c924-7bae-4001-998a-007081ae6a3b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
d6924b97-afaa-4e44-94d2-ff8fc6f81630,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,3,True,False,1,4,True,False,1,1
d6c296e2-a7de-4e8e-aca5-a1fc3922e514,2,5,5,True,False,10,True,True,2,6,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
d78b5966-790d-4ea3-b453-a0da1faaa55f,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d7caa399-8859-4815-8ed7-965514bcbf33,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
d807dfab-acca-49b2-9c24-693a9a8705cc,2,5,0,True,False,10,True,False,1,3,True,False,1,2,True,False,1,2,True,False,1,3,True,False,1,2
d87a0b1e-3507-452b-b937-80f916731303,2,3,1,False,False,10,True,False,1,3,False,False,0,,True,True,2,4,False,False,0,,True,False,1,2
d88ad19b-c6d7-4b78-b655-c38a38fed6e9,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d8b49360-e21d-4a16-8f76-2ed9eca45a56,2,2,0,False,False,10,False,False,0,,False,False,0,,True,False,1,6,False,False,0,,True,False,1,4
d8d805fe-ea90-4d35-9505-0091c3209021,2,4,2,True,False,10,True,False,1,2,True,False,1,1,True,True,2,2,False,False,0,,True,True,2,1
d8da3ade-8010-4938-b285-95c8cbfdcf34,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d8ea09b8-79ea-43b5-92ed-3c3746b709da,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d915f3ea-a1fd-4a0d-8440-8ca3f52798bb,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d927b4ab-c3e1-4bc7-ada8-9e182ef523d8,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d965152c-298b-4319-b1c0-e652d2a12a7f,2,5,1,True,False,10,True,False,1,1,True,False,1,2,True,False,1,4,True,False,1,4,True,True,2,1
d96b7a8f-b42f-47b7-a2a8-efa8c797dfcf,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,3,True,True,2,1
d9706c59-244e-4aa4-a3a6-25d7ca4fcf31,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d974f952-7c14-49d2-9514-450199e3efd0,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
d99bae91-b256-4313-a7e0-5430cf4598c6,2,4,0,True,False,10,True,False,1,6,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,4
d9a1601d-e4f2-4da4-bafe-edde27ae518b,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
d9ef4c02-beb7-4ceb-b4d8-260c6491d3cf,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
d9fc024e-61b5-4772-aaa1-3ea7d8cb96ef,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
da1e2910-85a7-4baa-a3fe-77ed6f1dd896,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,4,True,True,2,4,True,True,2,1
da539441-605a-428f-9449-3c07fd8f3a11,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
da5b3559-8f84-48dc-ad98-1e1a77d44cbe,2,3,1,False,False,10,True,False,1,3,True,False,1,2,False,False,0,,False,False,0,,True,True,2,3
da76012f-c723-4ce5-9d6d-b82c3241b6bd,2,5,0,True,False,10,True,False,1,2,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
da93046b-b37e-4b60-a350-ed4020726ebf,2,5,1,True,False,10,True,False,1,2,True,False,1,5,True,False,1,2,True,False,1,2,True,True,2,5
dae6ba8a-e31b-43fe-8e4a-ccc97c7a756f,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
db7a5b21-04f2-4f07-9313-e7312befeb0a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
db91f3f5-e90f-4d73-a70a-d7d2417d2eb1,2,5,4,True,False,10,True,True,2,2,True,False,1,9,True,True,2,2,True,True,2,2,True,True,2,1
dbb551f8-ea95-47f2-becd-bc44e96bac9c,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
dc41427d-02fe-4cd6-b1ee-cd781b418526,2,5,4,True,False,10,True,True,2,2,True,False,1,10,True,True,2,2,True,True,2,2,True,True,2,2
dc6066fb-823e-4fda-b567-feeaabdb706e,2,4,4,True,False,10,True,True,2,2,False,False,0,,True,True,2,3,True,True,2,3,True,True,2,4
dc628f75-5d2f-4d40-8cce-58e50c8a8259,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
dcb57eec-a6c9-457e-9df3-8a9e2a476f8a,2,5,2,True,False,10,True,False,1,9,True,True,2,4,True,False,1,2,True,False,1,2,True,True,2,2
dccad010-155f-44ec-b424-036a3913f2a8,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
dd078f15-38a5-4632-894f-c671ed593498,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
dd14c3fd-1d44-4a75-b34e-0043e59d9426,2,5,2,True,False,10,True,True,2,1,True,False,1,5,True,False,1,2,True,False,1,2,True,True,2,4
dd1c1b51-83ee-45b6-b71a-5cf49a42e5a8,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,2,True,True,2,2,True,True,2,1
dd4da5fe-2b4f-47f4-a466-174f1682eca7,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
dd933688-4888-47fb-ab28-8f074e3aa529,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,1
ddb3af90-e26c-4b42-bad4-8f3dc675eb62,2,5,4,True,False,10,True,True,2,1,True,False,1,2,True,True,2,6,True,True,2,8,True,True,2,2
de10b788-ef29-427a-88fc-0f49ff4f61a6,2,5,2,True,False,10,True,False,1,2,True,True,2,1,True,False,1,6,True,False,1,7,True,True,2,1
de38f7ec-1ad0-42bc-91bd-59b07d2a2d55,2,5,0,True,False,10,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
de525399-b84a-466e-b1e9-9c78d371d104,2,5,1,True,False,10,True,False,1,9,True,False,1,7,True,False,1,4,True,False,1,4,True,True,2,1
de67db8a-665d-4a0d-a322-641a5bb1683a,2,4,3,True,False,10,False,False,0,,True,False,1,8,True,True,2,2,True,True,2,2,True,True,2,2
de6db385-421f-4444-acb2-c1229aadf1df,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
de7aeecb-f012-47b2-963e-0e182d8cab17,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
dedfdad3-5c53-4efb-a52a-29ff944c73fc,2,5,3,True,False,10,True,True,2,4,True,True,2,2,True,False,1,2,True,False,1,2,True,True,2,1
dee4d47d-1574-47fa-85b1-b7a3305f4ad3,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
def5518b-4c86-49f6-9f64-29d91b175342,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
df53c101-d9fd-42d5-92aa-b865959c1c7b,2,5,4,True,False,10,True,True,2,2,True,False,1,5,True,True,2,2,True,True,2,2,True,True,2,1
df551ae6-4416-429e-9a82-ccc13564ead2,2,5,0,True,False,10,True,False,1,6,True,False,1,6,True,False,1,7,True,False,1,7,True,False,1,3
df6c6cec-03ac-4441-8aac-095c4e203ce2,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
df814cdc-4222-484e-acfc-c5fa8061e7da,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
df88f33b-e79b-4aa9-8bc4-65f7f3372b10,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
df9caab4-0db1-4ae9-98e4-b4a7fbe10a54,2,4,0,True,False,10,False,False,0,,True,False,1,1,True,False,1,4,True,False,1,6,True,False,1,1
dfdc4b6a-6ab6-4354-a158-8f490c9e5396,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e006071f-7381-4a8d-b479-4da61f4cd997,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e0082061-def8-4d48-a621-4c27f7d23266,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
e013a67d-8bdf-4e0e-9650-f9df19fc4332,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
e02ed08c-cc4a-45ed-9688-a7d963ad0b62,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,1
e03027c6-b02e-43a3-b6ce-7d42b86ba017,2,4,0,True,False,10,True,False,1,2,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,1
e0318b4d-42ba-4cb4-967c-77a527d21023,2,5,4,True,False,10,True,False,1,3,True,True,2,4,True,True,2,3,True,True,2,3,True,True,2,2
e111d8da-0901-4d62-b60e-7122a1850fc2,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e141d414-89ba-4893-a1b5-50e53a4749bd,2,4,0,True,False,10,True,False,1,10,False,False,0,,True,False,1,8,True,False,1,9,True,False,1,6
e146b582-1acf-4c59-87ea-1c55ddd933ad,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
e153142d-8788-4eb5-8fb5-0451207f2ca5,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
e19ee2f8-7d32-4a6d-a0cb-34f2f4918302,2,5,4,True,False,10,True,True,2,1,True,False,1,3,True,True,2,1,True,True,2,1,True,True,2,1
e1b6b097-febe-4f2b-a9c0-4b747da220b3,2,4,4,True,False,10,True,True,2,1,False,False,0,,True,True,2,1,True,True,2,1,True,True,2,2
e1b8bfad-1331-4e59-84d8-78cf512536a7,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e1ca79d7-4902-4655-b1dd-2c61e7f89c0a,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e21f4919-4ecc-4400-983b-1b6813c60c68,2,5,0,True,False,10,True,False,1,5,True,False,1,6,True,False,1,4,True,False,1,4,True,False,1,1
e24d2244-2e73-489f-9cbd-a2adcc7fe0d7,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e2505ec9-c15b-4929-97b9-befc30e19d87,2,5,1,True,False,10,True,True,2,2,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2
e26ed52e-5680-4980-87d7-a96df692f399,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e2bbb674-851a-42cc-b50a-cf1ab8766dbf,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
e2c497d5-460f-43c0-a21a-7636325cd4c9,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
e2c7ddd3-5d1c-4d41-9510-0994a34a4d3d,2,5,2,True,False,10,True,False,1,5,True,True,2,2,True,False,1,2,True,False,1,2,True,True,2,1
e32751c4-5bc4-4df7-892b-218161dd6b69,2,5,2,True,False,10,True,False,1,4,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,3
e34ad97a-06c4-4cee-9a57-afff232e453f,2,5,4,True,False,10,True,True,2,1,True,True,2,1,True,True,2,4,True,False,1,5,True,True,2,1
e35218af-51d2-4996-80ea-c3e7dbdf5711,2,5,4,True,False,10,True,True,2,1,True,False,1,8,True,True,2,1,True,True,2,1,True,True,2,3
e36cc442-89c0-45b7-ada5-147764fa5e03,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
